CustomerID,last_purchase,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_segment,cluster_kmeans,cluster_label
14400,2011-07-21 18:05:00,141,2,559.7,2,1,3,6,At risk / Low value,3,Occasional
14401,2011-12-05 13:30:00,4,14,4039.98,5,4,5,14,VIP / High value,2,VIP / High value
14403,2011-08-01 12:57:00,130,5,1426.31,2,3,4,9,Occasional,0,Occasional
14404,2011-11-06 12:30:00,34,7,1409.72,3,3,4,10,Loyal,0,Occasional
14406,2011-08-12 16:54:00,119,1,156.75,2,1,1,4,At risk / Low value,3,Occasional
14407,2011-08-24 14:02:00,107,9,2111.08,2,4,5,11,Loyal,0,Occasional
14408,2011-11-29 11:41:00,11,7,2599.03,5,3,5,13,VIP / High value,0,Occasional
14409,2011-09-29 18:18:00,71,7,1908.25,2,3,4,9,Occasional,0,Occasional
14410,2011-11-24 11:16:00,16,15,573.45,4,4,3,11,Loyal,0,Occasional
14411,2011-02-02 10:56:00,311,1,1063.0,1,1,4,6,At risk / Low value,1,At risk / Low value
14412,2011-11-04 13:14:00,35,3,761.3299999999999,3,2,3,8,Occasional,0,Occasional
14413,2010-12-12 13:37:00,362,1,121.05,1,1,1,3,At risk / Low value,1,At risk / Low value
14414,2011-09-09 12:09:00,92,8,1485.1299999999999,2,4,4,10,Loyal,0,Occasional
14415,2011-12-08 14:38:00,1,18,5766.85,5,4,5,14,VIP / High value,2,VIP / High value
14416,2011-11-17 15:22:00,22,2,490.22,4,1,3,8,Occasional,3,Occasional
14418,2011-12-06 11:39:00,4,3,1937.25,5,2,4,11,Loyal,0,Occasional
14419,2011-11-29 11:22:00,11,6,1051.79,5,3,4,12,Loyal,0,Occasional
14420,2011-09-15 16:57:00,85,2,385.87,2,1,2,5,At risk / Low value,3,Occasional
14421,2011-10-13 13:24:00,57,2,813.11,3,1,3,7,Occasional,3,Occasional
14422,2011-12-09 11:26:00,1,6,4263.64,5,3,5,13,VIP / High value,0,Occasional
14423,2011-05-05 15:12:00,218,1,265.2,1,1,2,4,At risk / Low value,1,At risk / Low value
14424,2011-11-22 11:48:00,18,1,322.08,4,1,2,7,Occasional,3,Occasional
14426,2011-11-21 11:47:00,19,16,3918.9,4,4,5,13,VIP / High value,2,VIP / High value
14427,2011-10-20 14:23:00,50,2,363.34000000000003,3,1,2,6,At risk / Low value,3,Occasional
14428,2011-12-02 13:17:00,7,7,1209.3700000000001,5,3,4,12,Loyal,0,Occasional
14431,2011-02-14 10:56:00,299,2,423.26,1,1,2,4,At risk / Low value,1,At risk / Low value
14432,2011-11-30 08:04:00,10,6,2248.5,5,3,5,13,VIP / High value,0,Occasional
14434,2011-11-18 08:56:00,22,6,1372.8,4,3,4,11,Loyal,0,Occasional
14436,2011-09-02 10:13:00,99,1,89.06,2,1,1,4,At risk / Low value,3,Occasional
14438,2011-02-06 14:56:00,306,1,131.9,1,1,1,3,At risk / Low value,1,At risk / Low value
14439,2011-01-24 11:39:00,320,1,2661.24,1,1,5,7,Occasional,1,At risk / Low value
14440,2011-12-01 15:42:00,8,5,2357.6800000000003,5,3,5,13,VIP / High value,0,Occasional
14441,2011-12-09 09:07:00,1,10,1545.14,5,4,4,13,VIP / High value,2,VIP / High value
14442,2011-12-08 11:53:00,2,5,1544.62,5,3,4,12,Loyal,0,Occasional
14443,2011-10-17 10:10:00,54,7,1400.88,3,3,4,10,Loyal,0,Occasional
14446,2011-12-09 11:34:00,1,4,1010.35,5,2,4,11,Loyal,0,Occasional
14447,2011-11-21 08:28:00,19,5,1163.23,4,3,4,11,Loyal,0,Occasional
14448,2011-11-30 13:50:00,9,2,375.35,5,1,2,8,Occasional,3,Occasional
14449,2011-11-21 12:06:00,19,4,885.8,4,2,3,9,Occasional,0,Occasional
14450,2011-06-12 10:46:00,181,3,483.25,1,2,3,6,At risk / Low value,1,At risk / Low value
14451,2011-10-10 13:38:00,60,2,643.9,3,1,3,7,Occasional,3,Occasional
14452,2011-11-29 12:06:00,11,2,259.05,5,1,2,8,Occasional,3,Occasional
14453,2011-06-02 14:15:00,190,1,119.93,1,1,1,3,At risk / Low value,1,At risk / Low value
14456,2011-12-04 13:59:00,5,14,3002.5099999999998,5,4,5,14,VIP / High value,2,VIP / High value
14457,2011-02-02 09:39:00,311,1,113.64,1,1,1,3,At risk / Low value,1,At risk / Low value
14459,2011-07-07 13:35:00,155,1,1837.92,2,1,4,7,Occasional,0,Occasional
14460,2011-08-21 14:19:00,110,4,383.34,2,2,2,6,At risk / Low value,3,Occasional
14461,2011-07-14 17:11:00,148,3,2103.06,2,2,5,9,Occasional,0,Occasional
14462,2011-10-07 09:22:00,64,15,1942.45,3,4,4,11,Loyal,2,VIP / High value
14463,2011-09-02 15:20:00,98,3,529.62,2,2,3,7,Occasional,3,Occasional
14465,2011-04-07 12:38:00,247,3,1038.44,1,2,4,7,Occasional,1,At risk / Low value
14466,2011-11-10 14:07:00,29,7,2272.4,4,3,5,12,Loyal,0,Occasional
14467,2011-11-22 12:48:00,18,4,596.26,4,2,3,9,Occasional,0,Occasional
14470,2011-11-28 10:31:00,12,2,461.19,4,1,2,7,Occasional,3,Occasional
14472,2011-08-28 11:01:00,104,8,1852.67,2,4,4,10,Loyal,0,Occasional
14473,2011-09-26 15:10:00,74,2,234.34000000000003,2,1,1,4,At risk / Low value,3,Occasional
14474,2011-10-27 12:57:00,43,2,537.71,3,1,3,7,Occasional,3,Occasional
14475,2011-09-29 10:46:00,72,6,799.82,2,3,3,8,Occasional,0,Occasional
14476,2011-03-27 15:39:00,257,1,193.0,1,1,1,3,At risk / Low value,1,At risk / Low value
14477,2011-11-20 11:11:00,20,5,1307.81,4,3,4,11,Loyal,0,Occasional
14479,2011-03-31 09:07:00,254,2,316.25,1,1,2,4,At risk / Low value,1,At risk / Low value
14480,2011-11-28 16:35:00,11,1,279.05,5,1,2,8,Occasional,3,Occasional
14481,2011-06-28 10:38:00,165,2,636.51,2,1,3,6,At risk / Low value,1,At risk / Low value
14482,2011-11-21 13:14:00,18,6,2022.81,4,3,5,12,Loyal,0,Occasional
14483,2011-07-13 09:45:00,150,2,129.2,2,1,1,4,At risk / Low value,3,Occasional
14484,2011-10-20 14:11:00,50,1,321.92,3,1,2,6,At risk / Low value,3,Occasional
14485,2011-11-01 12:25:00,39,1,162.8,3,1,1,5,At risk / Low value,3,Occasional
14487,2011-11-13 12:17:00,27,7,1152.73,4,3,4,11,Loyal,0,Occasional
14488,2011-10-19 14:39:00,51,2,1047.43,3,1,4,8,Occasional,0,Occasional
14489,2011-05-16 14:51:00,207,1,463.38,1,1,2,4,At risk / Low value,1,At risk / Low value
14491,2011-06-17 15:22:00,175,2,340.93,1,1,2,4,At risk / Low value,1,At risk / Low value
14493,2011-12-02 16:14:00,7,7,2362.84,5,3,5,13,VIP / High value,0,Occasional
14494,2011-11-14 09:21:00,26,1,139.56,4,1,1,6,At risk / Low value,3,Occasional
14495,2011-10-20 12:28:00,51,2,123.8,3,1,1,5,At risk / Low value,3,Occasional
14496,2011-02-01 09:01:00,312,2,538.8100000000001,1,1,3,5,At risk / Low value,1,At risk / Low value
14497,2011-02-11 15:20:00,301,2,457.47,1,1,2,4,At risk / Low value,1,At risk / Low value
14498,2011-10-28 12:09:00,43,5,1957.32,3,3,4,10,Loyal,0,Occasional
14499,2011-11-13 13:01:00,26,3,808.44,4,2,3,9,Occasional,0,Occasional
14500,2011-09-12 16:45:00,88,3,356.85,2,2,2,6,At risk / Low value,3,Occasional
14501,2011-10-06 20:15:00,64,3,190.31,3,2,1,6,At risk / Low value,3,Occasional
14502,2011-11-20 11:50:00,20,14,2310.18,4,4,5,13,VIP / High value,2,VIP / High value
14503,2011-12-06 13:30:00,3,6,3543.26,5,3,5,13,VIP / High value,0,Occasional
14504,2011-10-23 16:00:00,47,4,673.26,3,2,3,8,Occasional,0,Occasional
14505,2011-11-22 15:45:00,17,11,5772.49,4,4,5,13,VIP / High value,2,VIP / High value
14506,2011-11-22 13:02:00,17,5,1960.65,4,3,4,11,Loyal,0,Occasional
14507,2011-11-16 12:21:00,24,7,1352.88,4,3,4,11,Loyal,0,Occasional
14508,2011-11-17 19:48:00,22,2,268.05,4,1,2,7,Occasional,3,Occasional
14511,2011-11-28 17:05:00,11,6,1267.4099999999999,5,3,4,12,Loyal,0,Occasional
14512,2011-06-05 12:39:00,188,2,275.28,1,1,2,4,At risk / Low value,1,At risk / Low value
14513,2011-08-31 11:25:00,101,4,438.49,2,2,2,6,At risk / Low value,0,Occasional
14514,2011-10-09 16:05:00,61,3,990.2,3,2,4,9,Occasional,0,Occasional
14515,2011-11-22 11:37:00,18,6,2076.89,4,3,5,12,Loyal,0,Occasional
14517,2011-11-06 14:20:00,33,2,330.45,3,1,2,6,At risk / Low value,3,Occasional
14518,2011-10-06 14:43:00,64,1,174.37,3,1,1,5,At risk / Low value,3,Occasional
14520,2011-12-08 09:46:00,2,2,270.6,5,1,2,8,Occasional,3,Occasional
14522,2011-11-15 13:24:00,24,4,974.54,4,2,4,10,Loyal,0,Occasional
14523,2011-08-23 13:13:00,108,1,241.09,2,1,1,4,At risk / Low value,3,Occasional
14524,2011-11-08 12:29:00,32,9,1843.83,3,4,4,11,Loyal,0,Occasional
14525,2011-12-01 08:53:00,9,13,4105.07,5,4,5,14,VIP / High value,2,VIP / High value
14527,2011-12-07 12:19:00,3,86,7709.69,5,4,5,14,VIP / High value,2,VIP / High value
14528,2011-11-02 17:09:00,37,1,364.21999999999997,3,1,2,6,At risk / Low value,3,Occasional
14529,2011-10-10 15:27:00,60,3,578.61,3,2,3,8,Occasional,0,Occasional
14530,2011-11-14 10:38:00,26,6,2862.11,4,3,5,12,Loyal,0,Occasional
14532,2011-04-17 13:05:00,236,4,932.85,1,2,4,7,Occasional,1,At risk / Low value
14533,2011-11-15 12:05:00,25,9,1812.6200000000001,4,4,4,12,Loyal,0,Occasional
14534,2011-12-07 12:19:00,3,25,4025.6,5,4,5,14,VIP / High value,2,VIP / High value
14535,2011-10-11 16:24:00,59,4,2831.7400000000002,3,2,5,10,Loyal,0,Occasional
14536,2011-03-25 12:21:00,260,1,170.95,1,1,1,3,At risk / Low value,1,At risk / Low value
14537,2011-10-13 10:54:00,58,1,355.56,3,1,2,6,At risk / Low value,3,Occasional
14538,2011-10-06 10:31:00,65,2,388.25,3,1,2,6,At risk / Low value,3,Occasional
14539,2011-11-24 09:50:00,16,2,537.48,4,1,3,8,Occasional,3,Occasional
14540,2011-11-30 10:15:00,10,3,952.66,5,2,4,11,Loyal,0,Occasional
14541,2011-10-12 10:08:00,59,8,1453.35,3,4,4,11,Loyal,0,Occasional
14542,2011-06-07 08:19:00,186,1,103.25,1,1,1,3,At risk / Low value,1,At risk / Low value
14543,2011-12-06 10:32:00,4,21,2916.17,5,4,5,14,VIP / High value,2,VIP / High value
14544,2011-11-15 15:06:00,24,2,2004.3,4,1,4,9,Occasional,0,Occasional
14546,2011-12-05 16:33:00,4,9,2482.86,5,4,5,14,VIP / High value,2,VIP / High value
14547,2011-12-06 11:06:00,4,9,3953.9500000000003,5,4,5,14,VIP / High value,2,VIP / High value
14548,2011-07-12 12:19:00,151,2,652.8,2,1,3,6,At risk / Low value,3,Occasional
14549,2011-02-01 13:47:00,311,1,289.24,1,1,2,4,At risk / Low value,1,At risk / Low value
14550,2011-11-29 12:12:00,11,2,757.37,5,1,3,9,Occasional,3,Occasional
14551,2011-11-21 13:36:00,18,2,186.23,4,1,1,6,At risk / Low value,3,Occasional
14552,2011-07-11 12:49:00,152,1,164.22,2,1,1,4,At risk / Low value,3,Occasional
14553,2011-11-20 13:20:00,19,5,859.27,4,3,3,10,Loyal,0,Occasional
14554,2011-11-29 16:44:00,10,4,2279.4900000000002,5,2,5,12,Loyal,0,Occasional
14555,2011-10-13 16:24:00,57,2,312.54,3,1,2,6,At risk / Low value,3,Occasional
14560,2011-12-02 15:22:00,7,24,2174.18,5,4,5,14,VIP / High value,2,VIP / High value
14561,2011-09-25 12:39:00,76,3,1080.76,2,2,4,8,Occasional,0,Occasional
14562,2011-12-06 11:05:00,4,22,4676.62,5,4,5,14,VIP / High value,2,VIP / High value
14565,2011-09-05 12:37:00,96,6,3073.77,2,3,5,10,Loyal,0,Occasional
14566,2011-08-21 11:05:00,111,1,1432.0,2,1,4,7,Occasional,3,Occasional
14567,2011-11-04 13:57:00,35,3,1524.46,3,2,4,9,Occasional,0,Occasional
14569,2011-12-08 14:58:00,1,1,227.39,5,1,1,7,Occasional,3,Occasional
14570,2011-03-04 10:58:00,281,2,218.06,1,1,1,3,At risk / Low value,1,At risk / Low value
14572,2011-12-06 14:40:00,3,10,2775.39,5,4,5,14,VIP / High value,2,VIP / High value
14573,2011-06-13 11:15:00,180,13,1590.12,1,4,4,9,Occasional,2,VIP / High value
14576,2010-12-02 17:51:00,372,1,35.400000000000006,1,1,1,3,At risk / Low value,1,At risk / Low value
14577,2011-11-27 12:47:00,13,4,859.71,4,2,3,9,Occasional,0,Occasional
14578,2011-12-06 17:18:00,3,1,168.63,5,1,1,7,Occasional,3,Occasional
14581,2011-11-23 12:39:00,17,1,138.6,4,1,1,6,At risk / Low value,3,Occasional
14582,2011-10-30 11:56:00,41,1,114.11,3,1,1,5,At risk / Low value,3,Occasional
14583,2011-12-04 12:32:00,6,5,986.96,5,3,4,12,Loyal,0,Occasional
14584,2011-06-23 18:33:00,169,5,1020.06,2,3,4,9,Occasional,0,Occasional
14585,2011-10-20 14:33:00,50,1,157.05,3,1,1,5,At risk / Low value,3,Occasional
14586,2011-04-26 17:32:00,227,3,134.16,1,2,1,4,At risk / Low value,1,At risk / Low value
14587,2011-11-21 11:34:00,19,10,1577.39,4,4,4,12,Loyal,0,Occasional
14589,2010-12-03 11:42:00,372,1,39.75,1,1,1,3,At risk / Low value,1,At risk / Low value
14591,2011-11-24 13:57:00,15,4,1320.21,4,2,4,10,Loyal,0,Occasional
14592,2011-11-04 16:35:00,35,3,557.94,3,2,3,8,Occasional,0,Occasional
14593,2011-11-18 12:48:00,22,3,617.15,4,2,3,9,Occasional,0,Occasional
14594,2011-12-02 13:28:00,7,2,363.33,5,1,2,8,Occasional,3,Occasional
14595,2011-11-20 12:12:00,20,6,1740.6,4,3,4,11,Loyal,0,Occasional
14597,2011-11-28 13:13:00,11,2,866.24,5,1,3,9,Occasional,0,Occasional
14598,2011-10-26 13:19:00,44,1,221.97,3,1,1,5,At risk / Low value,3,Occasional
14600,2011-02-07 09:48:00,306,1,393.33000000000004,1,1,2,4,At risk / Low value,1,At risk / Low value
14601,2011-11-29 09:48:00,11,1,213.96,5,1,1,7,Occasional,3,Occasional
14603,2011-03-10 10:27:00,275,1,660.0,1,1,3,5,At risk / Low value,1,At risk / Low value
14606,2011-12-08 19:28:00,1,128,11633.35,5,4,5,14,VIP / High value,2,VIP / High value
14607,2011-11-24 10:35:00,16,17,10981.1,4,4,5,13,VIP / High value,2,VIP / High value
14608,2011-12-05 16:52:00,4,4,1785.15,5,2,4,11,Loyal,0,Occasional
14609,2011-09-28 12:54:00,72,4,601.56,2,2,3,7,Occasional,0,Occasional
14616,2011-04-11 09:54:00,243,3,406.08000000000004,1,2,2,5,At risk / Low value,1,At risk / Low value
14618,2011-11-30 13:45:00,9,4,538.59,5,2,3,10,Loyal,0,Occasional
14619,2011-04-14 17:13:00,239,2,379.51,1,1,2,4,At risk / Low value,1,At risk / Low value
14620,2011-05-19 14:14:00,204,3,393.28000000000003,1,2,2,5,At risk / Low value,1,At risk / Low value
14621,2011-12-08 16:22:00,1,6,1765.76,5,3,4,12,Loyal,0,Occasional
14622,2011-06-08 12:42:00,185,1,320.58000000000004,1,1,2,4,At risk / Low value,1,At risk / Low value
14623,2011-11-07 13:56:00,32,6,866.8000000000001,3,3,3,9,Occasional,0,Occasional
14624,2011-10-13 13:44:00,57,2,225.85,3,1,1,5,At risk / Low value,3,Occasional
14625,2011-06-07 15:40:00,185,5,848.48,1,3,3,7,Occasional,0,Occasional
14626,2011-12-01 08:55:00,9,7,2757.07,5,3,5,13,VIP / High value,0,Occasional
14628,2011-09-09 14:58:00,91,2,671.96,2,1,3,6,At risk / Low value,3,Occasional
14629,2011-12-05 16:55:00,4,3,935.46,5,2,4,11,Loyal,0,Occasional
14631,2011-10-20 11:17:00,51,3,1006.98,3,2,4,9,Occasional,0,Occasional
14632,2011-03-22 08:49:00,263,1,114.56,1,1,1,3,At risk / Low value,1,At risk / Low value
14633,2011-03-18 17:07:00,266,1,344.90000000000003,1,1,2,4,At risk / Low value,1,At risk / Low value
14636,2011-11-03 16:12:00,36,2,609.85,3,1,3,7,Occasional,3,Occasional
14638,2011-10-20 10:10:00,51,1,443.6,3,1,2,6,At risk / Low value,3,Occasional
14639,2011-10-18 15:06:00,52,8,2952.34,3,4,5,12,Loyal,2,VIP / High value
14640,2011-11-24 11:00:00,16,8,2024.45,4,4,5,13,VIP / High value,0,Occasional
14641,2011-11-18 10:42:00,22,1,110.46,4,1,1,6,At risk / Low value,3,Occasional
14642,2011-10-12 11:08:00,59,1,96.12,3,1,1,5,At risk / Low value,3,Occasional
14643,2011-06-22 14:41:00,170,3,668.61,2,2,3,7,Occasional,1,At risk / Low value
14644,2011-11-30 14:58:00,9,4,780.46,5,2,3,10,Loyal,0,Occasional
14645,2011-07-06 09:15:00,157,2,597.09,2,1,3,6,At risk / Low value,3,Occasional
14646,2011-12-08 12:12:00,2,77,279489.02,5,4,5,14,VIP / High value,2,VIP / High value
14647,2011-05-22 13:40:00,201,1,236.04000000000002,1,1,1,3,At risk / Low value,1,At risk / Low value
14649,2011-12-05 12:30:00,5,4,1402.59,5,2,4,11,Loyal,0,Occasional
14651,2011-10-03 15:52:00,67,2,653.75,3,1,3,7,Occasional,3,Occasional
14652,2011-09-23 14:21:00,77,1,114.18,2,1,1,4,At risk / Low value,3,Occasional
14653,2011-12-08 13:45:00,1,7,1926.65,5,3,4,12,Loyal,0,Occasional
14655,2011-12-06 10:52:00,4,5,1930.15,5,3,4,12,Loyal,0,Occasional
14656,2011-06-23 13:51:00,169,2,291.05,2,1,2,5,At risk / Low value,1,At risk / Low value
14657,2011-11-22 12:47:00,18,5,838.27,4,3,3,10,Loyal,0,Occasional
14658,2011-12-04 15:35:00,5,2,247.15,5,1,2,8,Occasional,3,Occasional
14659,2011-12-01 12:17:00,9,12,2456.53,5,4,5,14,VIP / High value,2,VIP / High value
14660,2011-09-14 11:34:00,87,2,285.74,2,1,2,5,At risk / Low value,3,Occasional
14661,2011-11-13 11:51:00,27,1,107.95,4,1,1,6,At risk / Low value,3,Occasional
14662,2011-11-11 12:13:00,29,4,741.37,4,2,3,9,Occasional,0,Occasional
14664,2011-11-20 10:59:00,20,2,636.24,4,1,3,8,Occasional,3,Occasional
14665,2011-10-10 11:54:00,61,7,1258.38,3,3,4,10,Loyal,0,Occasional
14666,2011-11-15 12:57:00,24,1,195.25,4,1,1,6,At risk / Low value,3,Occasional
14667,2011-11-29 11:30:00,11,27,9165.04,5,4,5,14,VIP / High value,2,VIP / High value
14669,2011-04-12 11:43:00,242,3,1259.24,1,2,4,7,Occasional,1,At risk / Low value
14670,2011-03-04 14:13:00,280,2,392.86,1,1,2,4,At risk / Low value,1,At risk / Low value
14672,2011-04-19 10:19:00,235,2,765.55,1,1,3,5,At risk / Low value,1,At risk / Low value
14673,2011-12-06 14:31:00,3,5,1736.4,5,3,4,12,Loyal,0,Occasional
14675,2011-11-23 12:58:00,16,1,596.36,4,1,3,8,Occasional,3,Occasional
14676,2011-11-08 13:29:00,31,8,2543.2400000000002,4,4,5,13,VIP / High value,0,Occasional
14680,2011-11-14 16:59:00,25,23,26932.34,4,4,5,13,VIP / High value,2,VIP / High value
14681,2011-09-29 15:52:00,71,3,498.95,2,2,3,7,Occasional,3,Occasional
14682,2011-06-05 12:12:00,188,2,52.0,1,1,1,3,At risk / Low value,1,At risk / Low value
14684,2011-11-14 11:33:00,26,5,1201.51,4,3,4,11,Loyal,0,Occasional
14687,2011-08-25 11:59:00,107,1,628.38,2,1,3,6,At risk / Low value,3,Occasional
14688,2011-12-02 12:26:00,8,27,5055.61,5,4,5,14,VIP / High value,2,VIP / High value
14689,2011-05-15 11:22:00,209,1,112.8,1,1,1,3,At risk / Low value,1,At risk / Low value
14690,2011-10-26 15:39:00,44,3,341.96,3,2,2,7,Occasional,3,Occasional
14691,2011-11-09 12:30:00,31,5,2114.33,4,3,5,12,Loyal,0,Occasional
14692,2011-07-25 15:08:00,137,5,582.05,2,3,3,8,Occasional,0,Occasional
14693,2011-03-20 12:50:00,265,1,172.9,1,1,1,3,At risk / Low value,1,At risk / Low value
14696,2011-12-05 13:43:00,4,9,2070.97,5,4,5,14,VIP / High value,2,VIP / High value
14697,2011-05-05 15:39:00,218,2,188.60999999999999,1,1,1,3,At risk / Low value,1,At risk / Low value
14698,2011-12-08 12:26:00,2,5,1217.27,5,3,4,12,Loyal,0,Occasional
14699,2011-05-09 14:54:00,214,1,109.13000000000001,1,1,1,3,At risk / Low value,1,At risk / Low value
14700,2011-11-07 14:40:00,32,3,2195.1,3,2,5,10,Loyal,0,Occasional
14701,2011-11-29 12:38:00,11,12,2462.94,5,4,5,14,VIP / High value,2,VIP / High value
14702,2011-12-08 19:29:00,1,18,3210.29,5,4,5,14,VIP / High value,2,VIP / High value
14703,2011-11-25 09:23:00,15,1,318.17,4,1,2,7,Occasional,3,Occasional
14704,2011-11-28 12:51:00,11,9,1493.96,5,4,4,13,VIP / High value,0,Occasional
14705,2011-05-25 12:39:00,199,1,179.0,1,1,1,3,At risk / Low value,1,At risk / Low value
14708,2011-12-07 08:21:00,3,4,1096.67,5,2,4,11,Loyal,0,Occasional
14709,2011-11-24 15:41:00,15,14,4911.14,4,4,5,13,VIP / High value,2,VIP / High value
14710,2011-11-25 14:53:00,14,4,599.48,4,2,3,9,Occasional,0,Occasional
14711,2011-11-29 14:58:00,10,12,2809.02,5,4,5,14,VIP / High value,2,VIP / High value
14712,2011-11-10 12:59:00,29,3,917.07,4,2,4,10,Loyal,0,Occasional
14713,2011-11-30 16:26:00,9,12,2660.1,5,4,5,14,VIP / High value,2,VIP / High value
14714,2011-11-15 13:07:00,24,1,160.19,4,1,1,6,At risk / Low value,3,Occasional
14715,2011-11-15 12:10:00,25,4,867.38,4,2,3,9,Occasional,0,Occasional
14716,2011-10-27 17:29:00,43,2,307.51,3,1,2,6,At risk / Low value,3,Occasional
14719,2011-12-08 12:43:00,2,6,1571.89,5,3,4,12,Loyal,0,Occasional
14720,2011-12-04 12:02:00,6,3,663.81,5,2,3,10,Loyal,0,Occasional
14722,2011-07-15 14:58:00,147,1,180.42000000000002,2,1,1,4,At risk / Low value,3,Occasional
14723,2011-11-29 15:23:00,10,6,1122.3600000000001,5,3,4,12,Loyal,0,Occasional
14725,2011-11-15 12:42:00,25,1,655.58,4,1,3,8,Occasional,3,Occasional
14727,2011-03-10 14:45:00,274,1,268.58,1,1,2,4,At risk / Low value,1,At risk / Low value
14729,2010-12-01 12:43:00,374,1,313.49,1,1,2,4,At risk / Low value,1,At risk / Low value
14730,2011-12-08 14:39:00,1,8,1897.57,5,4,4,13,VIP / High value,0,Occasional
14731,2011-10-23 15:54:00,47,3,380.02,3,2,2,7,Occasional,3,Occasional
14732,2011-12-01 14:34:00,8,10,2686.34,5,4,5,14,VIP / High value,2,VIP / High value
14733,2011-11-30 14:54:00,9,15,9451.54,5,4,5,14,VIP / High value,2,VIP / High value
14735,2011-12-06 12:09:00,4,34,5807.6900000000005,5,4,5,14,VIP / High value,2,VIP / High value
14737,2011-12-06 10:16:00,4,3,1164.55,5,2,4,11,Loyal,0,Occasional
14738,2011-10-31 12:57:00,39,9,1289.94,3,4,4,11,Loyal,0,Occasional
14739,2011-12-07 14:32:00,2,8,3899.1,5,4,5,14,VIP / High value,2,VIP / High value
14740,2011-06-01 15:17:00,191,4,1423.21,1,2,4,7,Occasional,0,Occasional
14741,2011-11-28 08:48:00,12,6,1400.34,4,3,4,11,Loyal,0,Occasional
14744,2011-11-23 12:51:00,16,9,1088.53,4,4,4,12,Loyal,0,Occasional
14745,2011-08-19 10:05:00,113,6,1167.16,2,3,4,9,Occasional,0,Occasional
14747,2011-04-06 10:17:00,248,2,294.3,1,1,2,4,At risk / Low value,1,At risk / Low value
14748,2011-11-10 18:33:00,29,6,1311.79,4,3,4,11,Loyal,0,Occasional
14752,2011-10-27 11:55:00,44,1,389.64,3,1,2,6,At risk / Low value,3,Occasional
14753,2011-09-13 14:50:00,87,1,563.15,2,1,3,6,At risk / Low value,3,Occasional
14754,2011-10-26 12:01:00,45,2,638.05,3,1,3,7,Occasional,3,Occasional
14755,2011-11-30 11:24:00,10,12,4965.38,5,4,5,14,VIP / High value,2,VIP / High value
14756,2011-11-24 18:13:00,15,1,738.96,4,1,3,8,Occasional,3,Occasional
14757,2011-09-25 14:36:00,75,1,420.5,2,1,2,5,At risk / Low value,3,Occasional
14758,2011-07-18 08:21:00,145,4,1484.06,2,2,4,8,Occasional,0,Occasional
14759,2011-12-05 12:03:00,5,3,1625.97,5,2,4,11,Loyal,0,Occasional
14760,2011-02-18 14:36:00,294,2,53.8,1,1,1,3,At risk / Low value,1,At risk / Low value
14761,2011-10-12 12:10:00,59,2,255.9,3,1,2,6,At risk / Low value,3,Occasional
14762,2011-03-21 08:20:00,264,1,300.52,1,1,2,4,At risk / Low value,1,At risk / Low value
14764,2011-10-27 10:46:00,44,2,250.55,3,1,2,6,At risk / Low value,3,Occasional
14765,2011-11-10 19:53:00,29,3,254.11,4,2,2,8,Occasional,3,Occasional
14766,2011-12-01 16:05:00,8,8,2423.07,5,4,5,14,VIP / High value,0,Occasional
14768,2011-11-22 12:54:00,17,3,139.5,4,2,1,7,Occasional,3,Occasional
14769,2011-12-07 10:24:00,3,10,10383.83,5,4,5,14,VIP / High value,2,VIP / High value
14770,2011-04-21 14:21:00,232,2,876.42,1,1,3,5,At risk / Low value,1,At risk / Low value
14772,2011-08-19 15:04:00,112,1,139.26,2,1,1,4,At risk / Low value,3,Occasional
14775,2011-10-12 15:27:00,58,3,1011.9,3,2,4,9,Occasional,0,Occasional
14776,2011-10-19 15:34:00,51,13,2195.58,3,4,5,12,Loyal,2,VIP / High value
14778,2011-08-04 15:23:00,127,2,730.86,2,1,3,6,At risk / Low value,3,Occasional
14779,2011-03-04 12:42:00,281,3,386.15,1,2,2,5,At risk / Low value,1,At risk / Low value
14780,2011-10-16 12:46:00,55,2,447.68,3,1,2,6,At risk / Low value,3,Occasional
